# doc_id	para_idx	verses
# source=library/source_links.json
# threshold=build_graph.MIN_SCORE (default 0.25 unless graphs were rebuilt with --min-score)
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	439	1
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	441	1
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	448	1
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	451	1
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	459	1
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	474	1
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	480	1
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	486	1
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	500	1
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	602	1
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	684	1
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	687	1
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	704	1
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	717	1
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	732	1
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	737	1
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	753	1
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	769	1
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	777	1
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	821	1
church_fathers:the_ante_nicene_fathers_translations_of_the_writings_of_the_fathers_down_to_a_d_325	836	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	72	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	79	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	113	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	146	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	148	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	246	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	266	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	347	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	354	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	355	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	364	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	367	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	384	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	391	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	396	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	406	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	413	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	419	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	423	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	426	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	429	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	435	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	436	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	438	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	440	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	442	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	445	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	461	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	475	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	490	1
church_fathers:the_anti_pelagian_writings_volume_6_first_series_of_the_nicene_and_post_nicene_fathers	500	1
church_fathers:the_apostolic_fathers	55	1
church_fathers:the_apostolic_fathers	72	1
church_fathers:the_apostolic_fathers	95	1
church_fathers:the_apostolic_fathers	99	1
church_fathers:the_apostolic_fathers	155	1
church_fathers:the_apostolic_fathers	254	1
church_fathers:the_apostolic_fathers	261	1
church_fathers:the_apostolic_fathers	269	1
church_fathers:the_apostolic_fathers	277	1
church_fathers:the_apostolic_fathers	279	1
church_fathers:the_apostolic_fathers	287	1
church_fathers:the_apostolic_fathers	292	1
church_fathers:the_apostolic_fathers	309	1
church_fathers:the_apostolic_fathers	319	1
church_fathers:the_apostolic_fathers	320	1
church_fathers:the_apostolic_fathers	341	1
church_fathers:the_apostolic_fathers	353	1
church_fathers:the_apostolic_fathers	355	1
church_fathers:the_apostolic_fathers	372	1
church_fathers:the_apostolic_fathers	398	1
church_fathers:the_apostolic_fathers	421	1
church_fathers:the_apostolic_fathers	422	1
church_fathers:the_apostolic_fathers	427	1
church_fathers:the_apostolic_fathers	429	1
church_fathers:the_apostolic_fathers	443	1
church_fathers:the_apostolic_fathers	463	1
church_fathers:the_apostolic_fathers	468	1
church_fathers:the_apostolic_fathers	469	1
church_fathers:the_apostolic_fathers	484	1
church_fathers:the_apostolic_fathers	504	1
church_fathers:the_apostolic_fathers	510	1
church_fathers:the_apostolic_fathers	536	1
church_fathers:the_apostolic_fathers	538	1
church_fathers:the_apostolic_fathers	572	1
church_fathers:the_apostolic_fathers	578	1
church_fathers:the_apostolic_fathers	591	1
church_fathers:the_apostolic_fathers	592	1
church_fathers:the_apostolic_fathers	595	1
church_fathers:the_apostolic_fathers	598	1
church_fathers:the_apostolic_fathers	600	1
church_fathers:the_apostolic_fathers	603	1
general_conference:general_conference_1971_04_love_of_god	1	1
general_conference:general_conference_1971_04_marriage_is_intended_to_be_forever	1	1
general_conference:general_conference_1971_04_when_thou_art_converted	1	1
general_conference:general_conference_1971_10_how_to_worship	1	1
general_conference:general_conference_1971_10_this_is_my_beloved_son	1	1
general_conference:general_conference_1972_04_peace	1	1
general_conference:general_conference_1972_04_the_covenant_of_the_priesthood	1	1
general_conference:general_conference_1972_10_a_blessing_for_the_saints	1	1
general_conference:general_conference_1972_10_altar_tent_well	1	1
general_conference:general_conference_1972_10_entrance_into_the_kingdom_of_god	1	1
general_conference:general_conference_1972_10_live_above_the_law_to_be_free	1	1
general_conference:general_conference_1972_10_three_pledges	1	1
general_conference:general_conference_1973_04_and_always_remember_him	1	1
general_conference:general_conference_1973_04_behold_your_little_ones	1	1
general_conference:general_conference_1973_04_follow_the_leadership_of_the_church	1	1
general_conference:general_conference_1973_04_share_the_unsearchable_riches_of_christ	1	1
general_conference:general_conference_1973_04_the_rock_of_revelation	1	1
general_conference:general_conference_1973_04_upon_judeas_plains	1	1
general_conference:general_conference_1973_04_what_manner_of_men_as_i_am	1	1
general_conference:general_conference_1973_10_closing_remarks	1	1
general_conference:general_conference_1973_10_gods_way_to_eternal_life	1	1
general_conference:general_conference_1973_10_what_will_a_man_give	1	1
general_conference:general_conference_1974_04_chosen_of_the_lord	1	1
general_conference:general_conference_1974_04_god_foreordains_his_prophets_and_his_people	1	1
general_conference:general_conference_1974_04_the_people_say_amen	1	1
general_conference:general_conference_1974_04_the_power_of_elijah	1	1
general_conference:general_conference_1974_04_three_days_in_the_tomb	1	1
general_conference:general_conference_1974_04_welfare_services_kimball	1	1
general_conference:general_conference_1974_04_welfare_services_romney	1	1
general_conference:general_conference_1974_04_welfare_services_tanner	1	1
general_conference:general_conference_1974_10_welfare_services_kimball	1	1
general_conference:general_conference_1974_10_welfare_services_romney	1	1
general_conference:general_conference_1974_10_what_after_death	1	1
general_conference:general_conference_1975_04_the_book_of_mormon_is_the_word_of_god	1	1
general_conference:general_conference_1975_04_the_laws_of_god_are_blessings	1	1
general_conference:general_conference_1975_04_to_bear_the_priesthood_worthily	1	1
general_conference:general_conference_1975_04_welfare_services_kimball	1	1
general_conference:general_conference_1975_04_welfare_services_romney	2	1
general_conference:general_conference_1975_10_covenants_and_blessings	1	1
general_conference:general_conference_1975_10_we_can_t_do_it_alone	1	1
general_conference:general_conference_1976_04_boys_need_heroes_close_by	1	1
general_conference:general_conference_1976_04_the_leaves_are_commencing_to_show_on_the_fig_tree	1	1
general_conference:general_conference_1976_10_our_goal_is_perfection	1	1
general_conference:general_conference_1976_10_principles_of_welfare	1	1
general_conference:general_conference_1976_10_the_dead_who_die_in_the_lord	1	1
general_conference:general_conference_1976_10_the_living_prophet	1	1
general_conference:general_conference_1976_10_the_temptations_of_christ	1	1
general_conference:general_conference_1977_04_but_be_ye_doers_of_the_word	1	1
general_conference:general_conference_1977_04_our_great_potential	1	1
general_conference:general_conference_1977_10_latter_day_samaritans	1	1
general_conference:general_conference_1977_10_sacrifice_missionary_style	1	1
general_conference:general_conference_1977_10_she_stretcheth_out_her_hand_to_the_poor	1	1
general_conference:general_conference_1977_10_the_role_of_bishops_in_welfare_services	1	1
general_conference:general_conference_1978_04_i_did_not_reach_this_place_by_myself	1	1
general_conference:general_conference_1978_04_in_the_time_of_old_age	1	1
general_conference:general_conference_1978_04_prayer_and_revelation	1	1
general_conference:general_conference_1978_04_the_morning_breaks_the_shadows_flee	1	1
general_conference:general_conference_1978_04_the_primary_enriches_the_lives_of_children	1	1
general_conference:general_conference_1978_04_the_women_of_god	1	1
general_conference:general_conference_1978_10_a_disciple_of_christ	1	1
general_conference:general_conference_1978_10_an_eternal_hope_in_christ	1	1
general_conference:general_conference_1978_10_successful_welfare_stewardship	1	1
general_conference:general_conference_1978_10_the_cs_of_spirituality	1	1
general_conference:general_conference_1978_10_who_will_forfeit_the_harvest	1	1
general_conference:general_conference_1979_04_new_emphasis_on_church_councils	1	1
general_conference:general_conference_1979_04_the_refiners_fire	1	1
general_conference:general_conference_1979_10_commandments_to_live_by	1	1
general_conference:general_conference_1979_10_the_voice_of_the_lord_is_unto_all_people	1	1
general_conference:general_conference_1980_04_willing_to_receive	1	1
general_conference:general_conference_1980_10_do_not_weary_by_the_way	1	1
general_conference:general_conference_1980_10_the_house_of_the_lord	1	1
general_conference:general_conference_1980_10_the_saviors_touch	1	1
general_conference:general_conference_1981_04_reach_out_to_our_fathers_children	1	1
general_conference:general_conference_1981_10_the_expanding_inheritance_from_joseph_smith	1	1
general_conference:general_conference_1982_04_an_invitation_to_grow	1	1
general_conference:general_conference_1982_04_reach_for_joy	1	1
general_conference:general_conference_1982_10_the_pearl_of_great_price	1	1
general_conference:general_conference_1982_10_the_priesthood_of_aaron	1	1
general_conference:general_conference_1984_04_go_ye_therefore_and_teach_all_nations	1	1
general_conference:general_conference_1984_10_by_their_fruits_ye_shall_know_them	1	1
general_conference:general_conference_1984_10_he_returned_speedily	1	1
general_conference:general_conference_1985_04_god_has_a_work_for_us_to_do	1	1
general_conference:general_conference_1985_04_spencer_w_kimball_a_true_disciple_of_christ	1	1
general_conference:general_conference_1985_04_the_resurrected_christ	1	1
general_conference:general_conference_1985_10_draw_near_unto_me_through_obedience	1	1
general_conference:general_conference_1985_10_spirituality	1	1
general_conference:general_conference_1988_04_what_think_ye_of_christ	1	1
general_conference:general_conference_1988_10_becoming_a_prepared_people	1	1
general_conference:general_conference_1988_10_inviting_others_to_come_unto_christ	1	1
general_conference:general_conference_1988_10_the_measure_of_our_hearts	1	1
general_conference:general_conference_1988_10_train_up_a_child	1	1
general_conference:general_conference_1989_04_lord_when_saw_we_thee_an_hungred	1	1
general_conference:general_conference_1989_10_running_your_marathon	1	1
general_conference:general_conference_1990_04_neither_boast_of_faith_nor_of_mighty_works	1	1
general_conference:general_conference_1990_04_personal_integrity	1	1
general_conference:general_conference_1990_04_preparing_the_heart	1	1
general_conference:general_conference_1990_04_small_and_simple_things	1	1
general_conference:general_conference_1990_10_what_is_truth	1	1
general_conference:general_conference_1991_04_a_crown_of_thorns_a_crown_of_glory	1	1
general_conference:general_conference_1991_04_listen_to_learn	1	1
general_conference:general_conference_1992_04_spiritual_healing	1	1
general_conference:general_conference_1993_04_behold_the_enemy_is_combined_d_c_38_12	1	1
general_conference:general_conference_1993_04_jesus_christ_the_son_of_the_living_god	1	1
general_conference:general_conference_1993_04_keep_the_faith	1	1
general_conference:general_conference_1993_10_the_modern_mighty_of_israel	1	1
general_conference:general_conference_1994_04_remember_your_covenants	1	1
general_conference:general_conference_1994_04_the_path_to_peace	1	1
general_conference:general_conference_1994_10_brightness_of_hope	1	1
general_conference:general_conference_1995_04_trust_in_the_lord	1	1
general_conference:general_conference_1995_04_trying_the_word_of_god	1	1
general_conference:general_conference_1995_10_perfection_pending	1	1
general_conference:general_conference_1995_10_witnesses	1	1
general_conference:general_conference_1996_04_baskets_and_bottles	1	1
general_conference:general_conference_1996_10_according_to_the_desire_of_our_hearts	1	1
general_conference:general_conference_1997_10_behold_the_man	1	1
general_conference:general_conference_1997_10_drawing_nearer_to_the_lord	1	1
general_conference:general_conference_1997_10_in_remembrance_of_jesus	1	1
general_conference:general_conference_1997_10_universal_application_of_the_gospel	1	1
general_conference:general_conference_1998_04_behold_we_count_them_happy_which_endure	1	1
general_conference:general_conference_1998_04_how_near_to_the_angels	1	1
general_conference:general_conference_1998_04_teaching_our_children_to_love_the_scriptures	1	1
general_conference:general_conference_1998_04_the_time_to_prepare	1	1
general_conference:general_conference_1998_10_pearls_from_the_sand	1	1
general_conference:general_conference_1998_10_think_to_thank	1	1
general_conference:general_conference_1999_04_find_the_lambs_feed_the_sheep	1	1
general_conference:general_conference_1999_04_true_followers	1	1
general_conference:general_conference_2000_10_ye_are_the_temple_of_god	1	1
general_conference:general_conference_2001_10_help_thou_mine_unbelief	1	1
general_conference:general_conference_2002_04_we_walk_by_faith	1	1
general_conference:general_conference_2003_04_blessed_by_living_water	1	1
general_conference:general_conference_2003_04_care_for_the_life_of_the_soul	1	1
general_conference:general_conference_2003_04_give_thanks_in_all_things	1	1
general_conference:general_conference_2003_10_how_choice_a_seer	1	1
general_conference:general_conference_2003_10_we_believe_all_that_god_has_revealed	1	1
